primary_id,value,timestamp
bjn2p3tp0jt000a5eiug,76.37,1661172720790
bjn2p3tp0jt000a5eiug,77.18,1661173661814
bjn2p3tp0jt000a5eiug,77.81,1661174603888
bjn2p3tp0jt000a5eiug,78.62,1661175543854
bjn2p3tp0jt000a5eiug,78.71,1661176481448
bjn2p3tp0jt000a5eiug,79.52,1661177421313
bjn2p3tp0jt000a5eiug,79.79,1661178359102
bjn2p3tp0jt000a5eiug,79.7,1661179295784
bjn2p3tp0jt000a5eiug,80.06,1661180232034
bjn2p3tp0jt000a5eiug,80.15,1661181169525
bjn2p3tp0jt000a5eiug,79.61,1661182106910
bjn2p3tp0jt000a5eiug,79.52,1661183043893
bjn2p3tp0jt000a5eiug,79.43,1661183981858
bjn2p3tp0jt000a5eiug,79.25,1661184920103
bjn2p3tp0jt000a5eiug,78.53,1661185859321
bjn2p3tp0jt000a5eiug,78.44,1661186798332
bjn2p3tp0jt000a5eiug,78.53,1661187738262
bjn2p3tp0jt000a5eiug,78.35,1661188676232
bjn2p3tp0jt000a5eiug,79.25,1661189616854
bjn2p3tp0jt000a5eiug,79.43,1661190553799
bjn2p3tp0jt000a5eiug,78.98,1661191493039
bjn2p3tp0jt000a5eiug,78.98,1661192431636
bjn2p3tp0jt000a5eiug,78.71,1661193369083
bjn2p3tp0jt000a5eiug,78.71,1661194309024
bjn2p3tp0jt000a5eiug,79.61,1661195247731
bjn2p3tp0jt000a5eiug,79.43,1661196183944
bjn2p3tp0jt000a5eiug,79.97,1661197122532
bjn2p3tp0jt000a5eiug,79.79,1661198059042
bjn2p3tp0jt000a5eiug,79.97,1661198995697
bjn2p3tp0jt000a5eiug,78.89,1661199933091
bjn2p3tp0jt000a5eiug,77.9,1661200872280
bjn2p3tp0jt000a5eiug,77.09,1661201813996
bjn2p3tp0jt000a5eiug,76.28,1661202756763
bjn2p3tp0jt000a5eiug,76.01,1661203700233
bjn2p3tp0jt000a5eiug,75.65,1661204644819
bjn2p3tp0jt000a5eiug,75.74,1661205589447
bjn2p3tp0jt000a5eiug,75.83,1661206534148
bjn2p3tp0jt000a5eiug,75.83,1661207478553
bjn2p3tp0jt000a5eiug,76.37,1661208422427
bjn2p3tp0jt000a5eiug,76.1,1661209366589
bjn2p3tp0jt000a5eiug,76.19,1661210310535
bjn2p3tp0jt000a5eiug,76.28,1661211254305
bjn2p3tp0jt000a5eiug,76.28,1661212197909
bjn2p3tp0jt000a5eiug,76.64,1661213141494
bjn2p3tp0jt000a5eiug,76.37,1661214084907
bjn2p3tp0jt000a5eiug,76.46,1661215028084
bjn2p3tp0jt000a5eiug,76.46,1661215971198
bjn2p3tp0jt000a5eiug,76.46,1661216914526
bjn2p3tp0jt000a5eiug,76.82,1661217857584
bjn2p3tp0jt000a5eiug,76.28,1661218799440
bjn2p3tp0jt000a5eiug,76.46,1661219743887
bjn2p3tp0jt000a5eiug,76.46,1661220685904
bjn2p3tp0jt000a5eiug,76.55,1661221630696
bjn2p3tp0jt000a5eiug,76.19,1661222574118
bjn2p3tp0jt000a5eiug,76.37,1661223517553
bjn2p3tp0jt000a5eiug,76.28,1661224461226
bjn2p3tp0jt000a5eiug,76.01,1661225404798
bjn2p3tp0jt000a5eiug,76.19,1661226348344
bjn2p3tp0jt000a5eiug,76.01,1661227292328
bjn2p3tp0jt000a5eiug,76.01,1661228236071
bjn2p3tp0jt000a5eiug,76.28,1661229180030
bjn2p3tp0jt000a5eiug,76.19,1661230124026
bjn2p3tp0jt000a5eiug,75.74,1661231068497
bjn2p3tp0jt000a5eiug,75.65,1661232012797
bjn2p3tp0jt000a5eiug,75.65,1661232957033
bjn2p3tp0jt000a5eiug,75.74,1661233901455
bjn2p3tp0jt000a5eiug,75.56,1661234845958
bjn2p3tp0jt000a5eiug,75.56,1661235790517
bjn2p3tp0jt000a5eiug,75.47,1661236735298
bjn2p3tp0jt000a5eiug,75.74,1661237679039
bjn2p3tp0jt000a5eiug,75.29,1661238625248
bjn2p3tp0jt000a5eiug,75.38,1661239569230
bjn2p3tp0jt000a5eiug,75.2,1661240515743
bjn2p3tp0jt000a5eiug,75.02,1661241461232
bjn2p3tp0jt000a5eiug,75.38,1661242406290
bjn2p3tp0jt000a5eiug,75.02,1661243352283
bjn2p3tp0jt000a5eiug,74.84,1661244297644
bjn2p3tp0jt000a5eiug,74.75,1661245243729
bjn2p3tp0jt000a5eiug,74.57,1661246190231
bjn2p3tp0jt000a5eiug,74.75,1661247135275
bjn2p3tp0jt000a5eiug,74.66,1661248082986
bjn2p3tp0jt000a5eiug,74.75,1661249029834
bjn2p3tp0jt000a5eiug,74.48,1661249976846
bjn2p3tp0jt000a5eiug,74.48,1661250922132
bjn2p3tp0jt000a5eiug,74.3,1661251870314
bjn2p3tp0jt000a5eiug,74.3,1661252817514
bjn2p3tp0jt000a5eiug,74.3,1661253765025
bjn2p3tp0jt000a5eiug,74.21,1661254713252
bjn2p3tp0jt000a5eiug,74.48,1661255659350
bjn2p3tp0jt000a5eiug,74.57,1661256607754
bjn2p3tp0jt000a5eiug,75.47,1661257552691
bjn2p3tp0jt000a5eiug,75.83,1661258497233
bjn2p3tp0jt000a5eiug,76.28,1661259442221
bjn2p3tp0jt000a5eiug,76.82,1661260383895
bjn2p3tp0jt000a5eiug,77,1661261327673
bjn2p3tp0jt000a5eiug,77.09,1661262270534
bjn2p3tp0jt000a5eiug,77,1661263212427
bjn2p3tp0jt000a5eiug,77.36,1661264153943
bjn2p3tp0jt000a5eiug,77.72,1661265093998
bjn2p3tp0jt000a5eiug,77.45,1661266036775
bjn2p3tp0jt000a5eiug,77.54,1661266976340
bjn2p3tp0jt000a5eiug,77.63,1661267918514
bjn2p3tp0jt000a5eiug,75.38,1661268861984
bjn2p3tp0jt000a5eiug,74.21,1661269807882
bjn2p3tp0jt000a5eiug,73.94,1661270756058
bjn2p3tp0jt000a5eiug,74.12,1661271703536
bjn2p3tp0jt000a5eiug,73.76,1661272651392
bjn2p3tp0jt000a5eiug,73.67,1661273600056
bjn2p3tp0jt000a5eiug,73.85,1661274547108
bjn2p3tp0jt000a5eiug,73.58,1661275497295
bjn2p3tp0jt000a5eiug,73.22,1661276446598
bjn2p3tp0jt000a5eiug,73.49,1661277395794
bjn2p3tp0jt000a5eiug,73.31,1661278344835
bjn2p3tp0jt000a5eiug,73.49,1661279293216
bjn2p3tp0jt000a5eiug,74.57,1661280239758
bjn2p3tp0jt000a5eiug,74.57,1661281187653
bjn2p3tp0jt000a5eiug,75.38,1661282132044
bjn2p3tp0jt000a5eiug,75.65,1661283077031
bjn2p3tp0jt000a5eiug,75.83,1661284023028
bjn2p3tp0jt000a5eiug,76.19,1661284965789
bjn2p3tp0jt000a5eiug,76.1,1661285909827
bjn2p3tp0jt000a5eiug,76.55,1661286854575
bjn2p3tp0jt000a5eiug,76.01,1661287797781
bjn2p3tp0jt000a5eiug,76.46,1661288741131
bjn2p3tp0jt000a5eiug,76.55,1661289639230
bjn2p3tp0jt000a5eiug,78.62,1661289681601
bjn2p3tp0jt000a5eiug,77.18,1661290624938
bjn2p3tp0jt000a5eiug,77.18,1661291566311
bjn2p3tp0jt000a5eiug,77.54,1661292507265
bjn2p3tp0jt000a5eiug,77.81,1661293448039
bjn2p3tp0jt000a5eiug,78.44,1661294388300
bjn2p3tp0jt000a5eiug,77.09,1661295330334
bjn2p3tp0jt000a5eiug,76.82,1661296272983
bjn2p3tp0jt000a5eiug,76.82,1661297215088
bjn2p3tp0jt000a5eiug,76.64,1661298157512
bjn2p3tp0jt000a5eiug,76.91,1661299099618
bjn2p3tp0jt000a5eiug,76.73,1661300040930
bjn2p3tp0jt000a5eiug,76.64,1661300983848
bjn2p3tp0jt000a5eiug,76.37,1661301928328
bjn2p3tp0jt000a5eiug,76.19,1661302871506
bjn2p3tp0jt000a5eiug,76.19,1661303815070
bjn2p3tp0jt000a5eiug,76.19,1661304758292
bjn2p3tp0jt000a5eiug,76.28,1661305700749
bjn2p3tp0jt000a5eiug,76.19,1661306645251
bjn2p3tp0jt000a5eiug,76.1,1661307587798
bjn2p3tp0jt000a5eiug,76.1,1661308532237
bjn2p3tp0jt000a5eiug,76.19,1661309476101
bjn2p3tp0jt000a5eiug,75.92,1661310418074
bjn2p3tp0jt000a5eiug,75.83,1661311363546
bjn2p3tp0jt000a5eiug,76.01,1661312306812
bjn2p3tp0jt000a5eiug,76.01,1661313251156
bjn2p3tp0jt000a5eiug,75.92,1661314194822
bjn2p3tp0jt000a5eiug,75.83,1661315139002
bjn2p3tp0jt000a5eiug,75.92,1661316081768
bjn2p3tp0jt000a5eiug,75.65,1661317027296
bjn2p3tp0jt000a5eiug,75.65,1661317971333
bjn2p3tp0jt000a5eiug,75.74,1661318915551
bjn2p3tp0jt000a5eiug,75.65,1661319859886
bjn2p3tp0jt000a5eiug,75.65,1661320804123
bjn2p3tp0jt000a5eiug,75.47,1661321748327
bjn2p3tp0jt000a5eiug,75.74,1661322692818
bjn2p3tp0jt000a5eiug,75.47,1661323637806
bjn2p3tp0jt000a5eiug,75.56,1661324582528
bjn2p3tp0jt000a5eiug,75.38,1661325527489
bjn2p3tp0jt000a5eiug,75.74,1661326472097
bjn2p3tp0jt000a5eiug,75.29,1661327417704
bjn2p3tp0jt000a5eiug,75.56,1661328362494
bjn2p3tp0jt000a5eiug,75.47,1661329307559
bjn2p3tp0jt000a5eiug,75.11,1661330253554
bjn2p3tp0jt000a5eiug,75.11,1661331197263
bjn2p3tp0jt000a5eiug,74.93,1661332144053
bjn2p3tp0jt000a5eiug,75.02,1661333148452
bjn2p3tp0jt000a5eiug,74.75,1661334035513
bjn2p3tp0jt000a5eiug,75.02,1661334981302
bjn2p3tp0jt000a5eiug,74.93,1661335925695
bjn2p3tp0jt000a5eiug,74.84,1661336872203
bjn2p3tp0jt000a5eiug,74.57,1661337819472
bjn2p3tp0jt000a5eiug,74.66,1661338765632
bjn2p3tp0jt000a5eiug,74.93,1661339712229
bjn2p3tp0jt000a5eiug,74.57,1661340658742
bjn2p3tp0jt000a5eiug,74.93,1661341605145
bjn2p3tp0jt000a5eiug,74.93,1661342549732
bjn2p3tp0jt000a5eiug,75.65,1661343496255
bjn2p3tp0jt000a5eiug,76.37,1661344439938
bjn2p3tp0jt000a5eiug,77,1661345382502
bjn2p3tp0jt000a5eiug,77.36,1661346322383
bjn2p3tp0jt000a5eiug,77.9,1661347263218
bjn2p3tp0jt000a5eiug,78.44,1661348204444
bjn2p3tp0jt000a5eiug,78.62,1661349143498
bjn2p3tp0jt000a5eiug,78.53,1661350082439
bjn2p3tp0jt000a5eiug,78.89,1661351020988
bjn2p3tp0jt000a5eiug,78.71,1661351958230
bjn2p3tp0jt000a5eiug,78.89,1661352898261
bjn2p3tp0jt000a5eiug,78.44,1661353836227
bjn2p3tp0jt000a5eiug,77.9,1661354775296
bjn2p3tp0jt000a5eiug,77.54,1661355715219
bjn2p3tp0jt000a5eiug,77.27,1661356656311
bjn2p3tp0jt000a5eiug,77.54,1661357597678
bjn2p3tp0jt000a5eiug,76.73,1661358539066
bjn2p3tp0jt000a5eiug,76.19,1661359481691
bjn2p3tp0jt000a5eiug,76.73,1661360424898
bjn2p3tp0jt000a5eiug,77.27,1661361365610
bjn2p3tp0jt000a5eiug,77.81,1661362306316
bjn2p3tp0jt000a5eiug,77.81,1661363245260
bjn2p3tp0jt000a5eiug,78.26,1661364186492
bjn2p3tp0jt000a5eiug,78.44,1661365124747
bjn2p3tp0jt000a5eiug,78.53,1661366065482
bjn2p3tp0jt000a5eiug,78.8,1661367004688
bjn2p3tp0jt000a5eiug,78.98,1661367943053
bjn2p3tp0jt000a5eiug,78.71,1661368880809
bjn2p3tp0jt000a5eiug,78.71,1661369820750
bjn2p3tp0jt000a5eiug,79.07,1661370757991
bjn2p3tp0jt000a5eiug,78.71,1661371696134
bjn2p3tp0jt000a5eiug,78.8,1661372635941
bjn2p3tp0jt000a5eiug,78.98,1661373572818
bjn2p3tp0jt000a5eiug,79.07,1661374510488
bjn2p3tp0jt000a5eiug,78.26,1661375449062
bjn2p3tp0jt000a5eiug,77.54,1661376389932
bjn2p3tp0jt000a5eiug,77.72,1661377330652
bjn2p3tp0jt000a5eiug,77.45,1661378271007
bjn2p3tp0jt000a5eiug,77.18,1661379211986
bjn2p3tp0jt000a5eiug,77.45,1661380151728
bjn2p3tp0jt000a5eiug,77.36,1661381094238
bjn2p3tp0jt000a5eiug,77.36,1661382035243
bjn2p3tp0jt000a5eiug,77.27,1661382976142
bjn2p3tp0jt000a5eiug,77.27,1661383916964
bjn2p3tp0jt000a5eiug,77.36,1661384857509
bjn2p3tp0jt000a5eiug,77.45,1661385798187
bjn2p3tp0jt000a5eiug,77.45,1661386738691
bjn2p3tp0jt000a5eiug,77.45,1661387678973
bjn2p3tp0jt000a5eiug,77.72,1661388619694
bjn2p3tp0jt000a5eiug,77.54,1661389558972
bjn2p3tp0jt000a5eiug,77.45,1661390500041
bjn2p3tp0jt000a5eiug,77.45,1661391442261
bjn2p3tp0jt000a5eiug,77.45,1661392382999
bjn2p3tp0jt000a5eiug,77.45,1661393322660
bjn2p3tp0jt000a5eiug,77.54,1661394264761
bjn2p3tp0jt000a5eiug,77.36,1661395206065
bjn2p3tp0jt000a5eiug,77.36,1661396146502
bjn2p3tp0jt000a5eiug,77.45,1661397087270
bjn2p3tp0jt000a5eiug,77.36,1661398026722
bjn2p3tp0jt000a5eiug,77.27,1661398968724
bjn2p3tp0jt000a5eiug,77.27,1661399909369
bjn2p3tp0jt000a5eiug,77.54,1661400850449
bjn2p3tp0jt000a5eiug,77.18,1661401792232
bjn2p3tp0jt000a5eiug,77.18,1661402732273
bjn2p3tp0jt000a5eiug,77.36,1661403673590
bjn2p3tp0jt000a5eiug,77.36,1661404614928
bjn2p3tp0jt000a5eiug,77,1661405556485
bjn2p3tp0jt000a5eiug,77.18,1661406498173
bjn2p3tp0jt000a5eiug,77.09,1661407439638
bjn2p3tp0jt000a5eiug,77,1661408381226
bjn2p3tp0jt000a5eiug,76.82,1661409323197
bjn2p3tp0jt000a5eiug,77,1661410263821
bjn2p3tp0jt000a5eiug,76.73,1661411205557
bjn2p3tp0jt000a5eiug,76.73,1661412148931
bjn2p3tp0jt000a5eiug,76.55,1661413091076
bjn2p3tp0jt000a5eiug,76.55,1661414031706
bjn2p3tp0jt000a5eiug,76.73,1661414975210
bjn2p3tp0jt000a5eiug,76.37,1661415916094
bjn2p3tp0jt000a5eiug,76.28,1661416859898
bjn2p3tp0jt000a5eiug,76.28,1661417802446
bjn2p3tp0jt000a5eiug,76.37,1661418743912
bjn2p3tp0jt000a5eiug,76.46,1661419687762
bjn2p3tp0jt000a5eiug,76.19,1661420630508
bjn2p3tp0jt000a5eiug,76.1,1661421573177
bjn2p3tp0jt000a5eiug,76.19,1661422514996
bjn2p3tp0jt000a5eiug,76.19,1661423458054
bjn2p3tp0jt000a5eiug,76.1,1661424401387
bjn2p3tp0jt000a5eiug,76.1,1661425346523
bjn2p3tp0jt000a5eiug,75.92,1661426289908
bjn2p3tp0jt000a5eiug,75.92,1661427233181
bjn2p3tp0jt000a5eiug,75.83,1661428176907
bjn2p3tp0jt000a5eiug,75.83,1661429120616
bjn2p3tp0jt000a5eiug,75.74,1661430064947
bjn2p3tp0jt000a5eiug,75.65,1661431008965
bjn2p3tp0jt000a5eiug,75.65,1661431953006
bjn2p3tp0jt000a5eiug,75.65,1661432896821
bjn2p3tp0jt000a5eiug,75.83,1661433840842
bjn2p3tp0jt000a5eiug,75.74,1661434783553
bjn2p3tp0jt000a5eiug,75.65,1661435727746
bjn2p3tp0jt000a5eiug,75.47,1661436673577
bjn2p3tp0jt000a5eiug,76.1,1661437617965
bjn2p3tp0jt000a5eiug,76.64,1661438559498
bjn2p3tp0jt000a5eiug,75.65,1661439504453
bjn2p3tp0jt000a5eiug,74.66,1661440449226
bjn2p3tp0jt000a5eiug,75.2,1661441395192
bjn2p3tp0jt000a5eiug,74.3,1661442340139
bjn2p3tp0jt000a5eiug,73.76,1661443289053
bjn2p3tp0jt000a5eiug,74.3,1661444237010
bjn2p3tp0jt000a5eiug,74.66,1661445183449
bjn2p3tp0jt000a5eiug,74.84,1661446127683
bjn2p3tp0jt000a5eiug,74.93,1661447075144
bjn2p3tp0jt000a5eiug,75.38,1661447200183
bjn2p3tp0jt000a5eiug,76.01,1661448019499
bjn2p3tp0jt000a5eiug,75.56,1661448963745
bjn2p3tp0jt000a5eiug,75.65,1661449908175
bjn2p3tp0jt000a5eiug,75.2,1661450853227
bjn2p3tp0jt000a5eiug,75.11,1661451798556
bjn2p3tp0jt000a5eiug,75.29,1661452743299
bjn2p3tp0jt000a5eiug,75.83,1661453687905
bjn2p3tp0jt000a5eiug,76.19,1661454629996
bjn2p3tp0jt000a5eiug,76.46,1661455574454
bjn2p3tp0jt000a5eiug,75.65,1661456517978
bjn2p3tp0jt000a5eiug,74.93,1661457462882
bjn2p3tp0jt000a5eiug,74.84,1661458407443
bjn2p3tp0jt000a5eiug,75.2,1661459354680
bjn2p3tp0jt000a5eiug,75.47,1661460298702
bjn2p3tp0jt000a5eiug,74.84,1661461245494
bjn2p3tp0jt000a5eiug,75.02,1661462191698
bjn2p3tp0jt000a5eiug,75.38,1661463137241
bjn2p3tp0jt000a5eiug,75.92,1661464079725
bjn2p3tp0jt000a5eiug,75.38,1661465025213
bjn2p3tp0jt000a5eiug,76.1,1661465970232
bjn2p3tp0jt000a5eiug,76.37,1661466913733
bjn2p3tp0jt000a5eiug,76.46,1661467855440
bjn2p3tp0jt000a5eiug,76.28,1661468800143
bjn2p3tp0jt000a5eiug,76.19,1661469743247
bjn2p3tp0jt000a5eiug,76.1,1661470687183
bjn2p3tp0jt000a5eiug,75.74,1661471631557
bjn2p3tp0jt000a5eiug,75.56,1661472576051
bjn2p3tp0jt000a5eiug,75.65,1661473520941
bjn2p3tp0jt000a5eiug,75.29,1661474465474
bjn2p3tp0jt000a5eiug,75.29,1661475410155
bjn2p3tp0jt000a5eiug,75.29,1661476354551
bjn2p3tp0jt000a5eiug,75.11,1661477301457
bjn2p3tp0jt000a5eiug,75.2,1661478247194
bjn2p3tp0jt000a5eiug,75.11,1661479192677
bjn2p3tp0jt000a5eiug,75.02,1661480136856
bjn2p3tp0jt000a5eiug,75.02,1661481083719
bjn2p3tp0jt000a5eiug,75.47,1661482029013
bjn2p3tp0jt000a5eiug,75.11,1661482974448
bjn2p3tp0jt000a5eiug,75.11,1661483920009
bjn2p3tp0jt000a5eiug,75.02,1661484865244
bjn2p3tp0jt000a5eiug,75.11,1661485810844
bjn2p3tp0jt000a5eiug,75.2,1661486756266
bjn2p3tp0jt000a5eiug,75.29,1661487701496
bjn2p3tp0jt000a5eiug,75.11,1661488647691
bjn2p3tp0jt000a5eiug,75.11,1661489591612
bjn2p3tp0jt000a5eiug,75.11,1661490537588
bjn2p3tp0jt000a5eiug,75.11,1661491484115
bjn2p3tp0jt000a5eiug,75.11,1661492429682
bjn2p3tp0jt000a5eiug,75.38,1661493375500
bjn2p3tp0jt000a5eiug,75.02,1661494320937
bjn2p3tp0jt000a5eiug,74.93,1661495266725
bjn2p3tp0jt000a5eiug,75.02,1661496211196
bjn2p3tp0jt000a5eiug,74.84,1661497158162
bjn2p3tp0jt000a5eiug,75.02,1661498103995
bjn2p3tp0jt000a5eiug,75.02,1661499049703
bjn2p3tp0jt000a5eiug,74.93,1661499995467
bjn2p3tp0jt000a5eiug,74.93,1661500941199
bjn2p3tp0jt000a5eiug,74.93,1661501887005
bjn2p3tp0jt000a5eiug,74.75,1661502832730
bjn2p3tp0jt000a5eiug,74.93,1661503778597
bjn2p3tp0jt000a5eiug,74.84,1661504724726
bjn2p3tp0jt000a5eiug,74.84,1661505670763
bjn2p3tp0jt000a5eiug,74.84,1661506616835
bjn2p3tp0jt000a5eiug,74.84,1661507562981
bjn2p3tp0jt000a5eiug,74.66,1661508508939
bjn2p3tp0jt000a5eiug,74.57,1661509454934
bjn2p3tp0jt000a5eiug,74.75,1661510400338
bjn2p3tp0jt000a5eiug,74.48,1661511347727
bjn2p3tp0jt000a5eiug,74.75,1661512294477
bjn2p3tp0jt000a5eiug,74.66,1661513241288
bjn2p3tp0jt000a5eiug,74.66,1661514187729
bjn2p3tp0jt000a5eiug,74.48,1661515134195
bjn2p3tp0jt000a5eiug,74.48,1661516080495
bjn2p3tp0jt000a5eiug,74.57,1661517027030
bjn2p3tp0jt000a5eiug,74.75,1661517974395
bjn2p3tp0jt000a5eiug,75.2,1661518919248
bjn2p3tp0jt000a5eiug,76.01,1661519863985
bjn2p3tp0jt000a5eiug,76.37,1661520807384
bjn2p3tp0jt000a5eiug,76.55,1661521749046
bjn2p3tp0jt000a5eiug,76.82,1661522693732
bjn2p3tp0jt000a5eiug,76.55,1661523636044
bjn2p3tp0jt000a5eiug,76.64,1661524578302
bjn2p3tp0jt000a5eiug,76.82,1661525520228
bjn2p3tp0jt000a5eiug,76.91,1661526462207
bjn2p3tp0jt000a5eiug,75.83,1661527404935
bjn2p3tp0jt000a5eiug,76.91,1661528347960
bjn2p3tp0jt000a5eiug,76.46,1661529290625
bjn2p3tp0jt000a5eiug,77.18,1661530231091
bjn2p3tp0jt000a5eiug,76.73,1661531174459
bjn2p3tp0jt000a5eiug,77.09,1661532116418
bjn2p3tp0jt000a5eiug,77,1661533056727
bjn2p3tp0jt000a5eiug,76.64,1661533998813
bjn2p3tp0jt000a5eiug,76.73,1661534942706
bjn2p3tp0jt000a5eiug,76.73,1661535883998
bjn2p3tp0jt000a5eiug,76.73,1661536826974
bjn2p3tp0jt000a5eiug,76.73,1661537769345
bjn2p3tp0jt000a5eiug,76.64,1661538711644
bjn2p3tp0jt000a5eiug,76.73,1661539653989
bjn2p3tp0jt000a5eiug,77.54,1661540594268
bjn2p3tp0jt000a5eiug,77.09,1661541535345
bjn2p3tp0jt000a5eiug,77.09,1661542478440
bjn2p3tp0jt000a5eiug,77.18,1661543419842
bjn2p3tp0jt000a5eiug,76.37,1661544360808
bjn2p3tp0jt000a5eiug,76.1,1661545305133
bjn2p3tp0jt000a5eiug,76.55,1661546247983
bjn2p3tp0jt000a5eiug,76.28,1661547189635
bjn2p3tp0jt000a5eiug,75.92,1661548133938
bjn2p3tp0jt000a5eiug,75.92,1661549076740
bjn2p3tp0jt000a5eiug,75.47,1661549889192
bjn2p3tp0jt000a5eiug,75.56,1661550021716
bjn2p3tp0jt000a5eiug,75.47,1661550966153
bjn2p3tp0jt000a5eiug,75.47,1661551911453
bjn2p3tp0jt000a5eiug,75.47,1661552856052
bjn2p3tp0jt000a5eiug,75.56,1661553799474
bjn2p3tp0jt000a5eiug,75.56,1661554746504
bjn2p3tp0jt000a5eiug,75.38,1661555690547
bjn2p3tp0jt000a5eiug,75.47,1661556635477
bjn2p3tp0jt000a5eiug,75.38,1661557580300
bjn2p3tp0jt000a5eiug,75.2,1661558524053
bjn2p3tp0jt000a5eiug,75.2,1661559470692
bjn2p3tp0jt000a5eiug,75.11,1661560415937
bjn2p3tp0jt000a5eiug,75.29,1661561361469
bjn2p3tp0jt000a5eiug,75.11,1661562306919
bjn2p3tp0jt000a5eiug,75.2,1661563252451
bjn2p3tp0jt000a5eiug,75.11,1661564197690
bjn2p3tp0jt000a5eiug,75.11,1661565143113
bjn2p3tp0jt000a5eiug,75.02,1661566087476
bjn2p3tp0jt000a5eiug,74.84,1661567034494
bjn2p3tp0jt000a5eiug,74.93,1661567980186
bjn2p3tp0jt000a5eiug,75.02,1661568925979
bjn2p3tp0jt000a5eiug,74.75,1661569871634
bjn2p3tp0jt000a5eiug,74.84,1661570818617
bjn2p3tp0jt000a5eiug,74.84,1661571763725
bjn2p3tp0jt000a5eiug,74.75,1661572709976
bjn2p3tp0jt000a5eiug,74.57,1661573655992
bjn2p3tp0jt000a5eiug,74.75,1661574601370
bjn2p3tp0jt000a5eiug,74.48,1661575549238
bjn2p3tp0jt000a5eiug,74.66,1661576495700
bjn2p3tp0jt000a5eiug,74.48,1661577442165
bjn2p3tp0jt000a5eiug,74.39,1661578387709
bjn2p3tp0jt000a5eiug,74.12,1661579335681
bjn2p3tp0jt000a5eiug,74.39,1661580281379
bjn2p3tp0jt000a5eiug,74.21,1661581230007
bjn2p3tp0jt000a5eiug,73.94,1661582177252
bjn2p3tp0jt000a5eiug,74.03,1661583123241
bjn2p3tp0jt000a5eiug,74.03,1661584071895
bjn2p3tp0jt000a5eiug,73.76,1661585019476
bjn2p3tp0jt000a5eiug,73.85,1661585967189
bjn2p3tp0jt000a5eiug,73.85,1661586914723
bjn2p3tp0jt000a5eiug,73.76,1661587862987
bjn2p3tp0jt000a5eiug,73.58,1661588809816
bjn2p3tp0jt000a5eiug,73.49,1661589759484
bjn2p3tp0jt000a5eiug,73.4,1661590706468
bjn2p3tp0jt000a5eiug,73.4,1661591656784
bjn2p3tp0jt000a5eiug,73.31,1661592603949
bjn2p3tp0jt000a5eiug,73.13,1661593554444
bjn2p3tp0jt000a5eiug,73.22,1661594501866
bjn2p3tp0jt000a5eiug,72.95,1661595452508
bjn2p3tp0jt000a5eiug,72.95,1661596400645
bjn2p3tp0jt000a5eiug,73.04,1661597351251
bjn2p3tp0jt000a5eiug,72.86,1661598300979
bjn2p3tp0jt000a5eiug,72.86,1661599250504
bjn2p3tp0jt000a5eiug,72.68,1661600200180
bjn2p3tp0jt000a5eiug,72.77,1661601150247
bjn2p3tp0jt000a5eiug,72.77,1661602100252
bjn2p3tp0jt000a5eiug,72.95,1661603049805
bjn2p3tp0jt000a5eiug,73.67,1661603998321
bjn2p3tp0jt000a5eiug,74.12,1661604945560
bjn2p3tp0jt000a5eiug,74.84,1661605892230
bjn2p3tp0jt000a5eiug,74.93,1661606837973
bjn2p3tp0jt000a5eiug,75.65,1661607781480
bjn2p3tp0jt000a5eiug,75.74,1661608725998
bjn2p3tp0jt000a5eiug,75.92,1661609670038
bjn2p3tp0jt000a5eiug,76.1,1661610613587
bjn2p3tp0jt000a5eiug,76.46,1661611558255
bjn2p3tp0jt000a5eiug,76.19,1661612501507
bjn2p3tp0jt000a5eiug,76.19,1661613444728
bjn2p3tp0jt000a5eiug,76.19,1661614387697
bjn2p3tp0jt000a5eiug,76.37,1661615329181
bjn2p3tp0jt000a5eiug,75.83,1661616272919
bjn2p3tp0jt000a5eiug,76.19,1661617217412
bjn2p3tp0jt000a5eiug,76.01,1661618159682
bjn2p3tp0jt000a5eiug,75.83,1661619104874
bjn2p3tp0jt000a5eiug,75.83,1661620047227
bjn2p3tp0jt000a5eiug,75.92,1661620990742
bjn2p3tp0jt000a5eiug,76.01,1661621935753
bjn2p3tp0jt000a5eiug,75.92,1661622878934
bjn2p3tp0jt000a5eiug,75.83,1661623822464
bjn2p3tp0jt000a5eiug,75.92,1661624764982
bjn2p3tp0jt000a5eiug,76.1,1661625709734
bjn2p3tp0jt000a5eiug,76.37,1661626652966
bjn2p3tp0jt000a5eiug,76.28,1661627595882
bjn2p3tp0jt000a5eiug,76.19,1661628539230
bjn2p3tp0jt000a5eiug,76.46,1661629482384
bjn2p3tp0jt000a5eiug,76.37,1661630423983
bjn2p3tp0jt000a5eiug,76.37,1661631366897
bjn2p3tp0jt000a5eiug,76.55,1661632311249
bjn2p3tp0jt000a5eiug,76.46,1661633253726
bjn2p3tp0jt000a5eiug,76.37,1661634195639
bjn2p3tp0jt000a5eiug,76.64,1661635138208
bjn2p3tp0jt000a5eiug,76.55,1661636080377
bjn2p3tp0jt000a5eiug,76.55,1661637022719
bjn2p3tp0jt000a5eiug,76.64,1661637964669
bjn2p3tp0jt000a5eiug,76.91,1661638907055
bjn2p3tp0jt000a5eiug,76.91,1661639847450
bjn2p3tp0jt000a5eiug,76.82,1661640789761
